Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-01-019-1,SRT-ABC-01,Broadcast,019_DirecTV Sports Venezuela Primary_Gold Data,DirecTV Sports Venezuela Primary_Gold Data,listener,,0.0.0.0,SRT,10019,0.0.0.0,connecting,0.0,12/17/25 13:34,RCV-1328P,UDP,10000,multicast,eno2,238.77.21.9,0.000,disconnected,363.48,320.00
SRT-ABC-01-024-1,SRT-ABC-01,Broadcast,024_LaRed-Chile_ABC01_P,LaRed-Chile,caller,eno1,45.181.122.34,SRT,9020,0.0.0.0,connected,1.429,12/17/25 13:34,RCV-ABC-1209-P,UDP,10000,multicast,eno2,238.77.21.7,1.429,connected,363.48,320.00
SRT-ABC-01-025-1,SRT-ABC-01,Broadcast,025_LaRedChile-2_ABC,Orivision-SecondaryStream,caller,eno1,45.181.122.33,SRT,7145,0.0.0.0,connecting,0.0,12/17/25 13:34,RCV-ABC-1209-B,UDP,10020,multicast,eno2,238.77.21.25,0.000,disconnected,363.48,320.00
SRT-ABC-01-026-1,SRT-ABC-01,Broadcast,026_TNU_ABC01_P,TNU,caller,eno1,179.27.151.230,SRT,9200,0.0.0.0,connected,10.266,12/17/25 13:34,RCV-ABC-1339,UDP,10000,multicast,eno2,238.77.21.1,10.563,connected,363.48,320.00
SRT-ABC-01-027-1,SRT-ABC-01,Broadcast,027_ABC01_COBC01_TX68-MUX_P,TX-68-MUX,multicast,eno2,239.77.12.89,RTP,5090,10.77.12.89,connected,41.230,12/17/25 13:34,COBC-01,SRT,14068,caller,eno1,191.102.238.101,41.230,disconnected,363.48,320.00
SRT-ABC-01-027-2,SRT-ABC-01,Broadcast,027_ABC01_COBC01_TX68-MUX_P,TX-68-MUX,,,,,,,,,12/17/25 13:34,NEW COBC-01,SRT,14068,caller,eno1,10.177.242.101,0.000,disconnected,363.48,320.00
SRT-ABC-01-028-1,SRT-ABC-01,Broadcast,028_ABC01_COBC01_TX70-MUX_P,TX70-MUX_P,multicast,eno2,239.77.12.1,RTP,5090,10.77.12.1,connected,47.930,12/17/25 13:34,COBC-01-LOWLAT,SRT,14070,caller,eno1,191.102.238.101,0.0,disconnected,363.48,320.00
SRT-ABC-01-028-2,SRT-ABC-01,Broadcast,028_ABC01_COBC01_TX70-MUX_P,TX70-MUX_P,,,,,,,,,12/17/25 13:34,P2P_COBC01,SRT,14070,caller,eno1,10.177.242.101,47.930,connected,363.48,320.00
SRT-ABC-01-029-1,SRT-ABC-01,Broadcast,029_TX76-MUXP-ABC_COBC,TX76-MUXP-ABC,multicast,eno2,239.77.12.99,RTP,5090,10.77.12.99,connected,41.230,12/17/25 13:34,COBC-01,SRT,14076,caller,eno1,191.102.238.101,0.0,disconnected,363.48,320.00
SRT-ABC-01-029-2,SRT-ABC-01,Broadcast,029_TX76-MUXP-ABC_COBC,TX76-MUXP-ABC,,,,,,,,,12/17/25 13:34,NEW COBC-01,SRT,14076,caller,eno1,10.177.242.101,41.230,connected,363.48,320.00
SRT-ABC-01-030-1,SRT-ABC-01,Broadcast,030_ABC01_COBC01_TX88-MUX_P,TX88-MUX_P,multicast,eno2,239.77.12.41,RTP,5090,10.77.53.1,connection established,0.0,12/17/25 13:34, COBC01,SRT,14088,caller,eno1,10.177.242.101,0.000,disconnected,363.48,320.00
SRT-ABC-01-030-2,SRT-ABC-01,Broadcast,030_ABC01_COBC01_TX88-MUX_P,TX88-MUX_P,,,,,,,,,12/17/25 13:34,OLD-COBC-01,SRT,14088,caller,eno1,191.102.238.101,0.0,disconnected,363.48,320.00
SRT-ABC-01-031-1,SRT-ABC-01,Broadcast,031_canal10uru_ABC01_P,canal10URU,caller,eno1,190.64.95.77,SRT,10010,0.0.0.0,connected,12.285,12/17/25 13:34,LAN _FINAL,UDP,10000,multicast,eno2,238.1.4.1,0.0,disconnected,363.48,320.00
SRT-ABC-01-031-2,SRT-ABC-01,Broadcast,031_canal10uru_ABC01_P,canal10URU,,,,,,,,,12/17/25 13:34,LAN110821,UDP,10000,multicast,eno2,238.77.21.11,12.279,connected,363.48,320.00
SRT-ABC-01-033-1,SRT-ABC-01,Broadcast,033_ABC_CBC_ESPN2 lat Andina,RCV1510P,multicast,eno2,239.77.16.110,UDP,8999,10.77.22.110,connected,20.429,12/17/25 13:34,cbc-b,SRT,10070,caller,eno1,99.193.236.205,0.0,disconnected,363.48,320.00
SRT-ABC-01-033-2,SRT-ABC-01,Broadcast,033_ABC_CBC_ESPN2 lat Andina,RCV1510P,,,,,,,,,12/17/25 13:34,cbc1,SRT,10071,caller,eno1,10.133.92.150,0.000,disconnected,363.48,320.00
SRT-ABC-01-034-1,SRT-ABC-01,Broadcast,034_COBC01-PID-MON-01_ABC01,COBC01-PID-MON-01_ABC01,listener,eno1,0.0.0.0,SRT,14105,0.0.0.0,connecting,0.0,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.34,0.000,disconnected,363.48,320.00
SRT-ABC-01-035-1,SRT-ABC-01,Broadcast,035_ABC1_CHIVEN_TORNEOS1,TORNEOS-01,multicast,eno2,238.77.1.107,UDP,10000,10.77.22.197,connection established,0.0,12/17/25 13:34,
SRT-ABC-01-037-1,SRT-ABC-01,Broadcast,037_ABC_CBC_TEST-CH1,TEST CH1,multicast,eno2,239.77.16.110,UDP,8999,10.77.22.110,connected,20.429,12/17/25 13:34,cbc01,SRT,10035,caller,eno2,10.133.92.150,0.000,disconnected,363.48,320.00
SRT-ABC-01-038-1,SRT-ABC-01,Broadcast,038_ABC_CBC_TEST-CH2,TEST-CH2,unicast,eno2,0.0.0.0,UDP,8999,239.77.16.110,connected,61.286,12/17/25 13:34,cbc1¿01,SRT,10036,caller,eno1,10.133.92.150,0.000,disconnected,363.48,320.00
SRT-ABC-01-040-1,SRT-ABC-01,Broadcast,040_ABC01_SIMPLE-TV_ONDIRECTV-NORTE_P,ONDIRECTV-NORTE-P,multicast,eno2,239.77.40.90,UDP,8000,10.77.54.51,connected,10.217,12/17/25 13:34,SIMPLE TV,SRT,3109,caller,eno1,138.185.64.43,10.215,connected,363.48,320.00
SRT-ABC-01-051-1,SRT-ABC-01,Broadcast,051_CDO-ABC-B,CDO ,caller,eno1,190.171.138.250,SRT,40101,0.0.0.0,connecting,0.0,12/17/25 13:34,RCV,UDP,10000,multicast,eno2,238.77.21.51,0.000,disconnected,363.48,320.00
SRT-ABC-01-053-1,SRT-ABC-01,Broadcast,053_DSportsMotor_ABC01_P,Madco,listener,eno1,0.0.0.0,SRT,10053,0.0.0.0,connecting,0.0,12/17/25 13:34,RCV-ABC-1069-P,UDP,10000,multicast,eno2,238.77.21.53,0.000,disconnected,363.48,320.00
SRT-ABC-01-054-1,SRT-ABC-01,Broadcast,054_MUX-70-P_UDP,MUX-70-P_FEC,multicast,eno2,239.77.12.10,UDP,5090,10.77.12.10,disconnected,0.0,12/17/25 13:34,MUX-70-P_FEC,SRT,14170,listener,eno1,0.0.0.0,0,disconnected,363.48,320.00
SRT-ABC-01-055-1,SRT-ABC-01,Broadcast,055_VenevisionPlus_ABC01_P,VenevisionPlus_P,caller,eno1,142.202.48.113,SRT,17603,0.0.0.0,connected,4.102,12/17/25 13:34,RCV-ABC-1805-P,UDP,10000,multicast,eno2,238.77.21.55,4.085,connected,363.48,320.00
SRT-ABC-01-056-1,SRT-ABC-01,Broadcast,056_ABC01_DFIGHT_PRI,ENC9007P,multicast,eno2,239.77.42.90,UDP,8000,10.77.54.51,connected,10.217,12/17/25 13:34,DFIGHT-CLIENTE1,SRT,12056,listener,eno1,0.0.0.0,0,disconnected,363.48,320.00
SRT-ABC-01-056-2,SRT-ABC-01,Broadcast,056_ABC01_DFIGHT_PRI,ENC9007P,,,,,,,,,12/17/25 13:34,DFIGHT-CLIENTE2,SRT,13056,listener,eno1,0.0.0.0,0,disconnected,363.48,320.00
SRT-ABC-01-056-3,SRT-ABC-01,Broadcast,056_ABC01_DFIGHT_PRI,ENC9007P,,,,,,,,,12/17/25 13:34,DFIGHT-NETUNO-P,SRT,10056,listener,eno1,0.0.0.0,10.217,connected,363.48,320.00
SRT-ABC-01-057-1,SRT-ABC-01,Broadcast,057_DnewsChile_ABC,57_DnewsChile_ABC,caller,eno1,200.54.176.83,SRT,22012,0.0.0.0,connecting,0.0,12/17/25 13:34,TEST-CHILE DNEWS,UDP,10000,multicast,eno2,238.77.21.57,0.000,disconnected,363.48,320.00
