Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-04-061-1,SRT-ABC-04,Broadcast,061_CBC02_ABC04_TEST_BORRAR,CBC02,listener,,0.0.0.0,SRT,10044,0.0.0.0,connected,8.175,06/01/26 10:06,RCV 24B,UDP,10000,multicast,ens34,238.77.24.61,8.173,connected,317.91,424.11
SRT-ABC-04-062-1,SRT-ABC-04,Broadcast,062_COBC02-ABC04_EVC01-P3,COBC02,listener,ens33,0.0.0.0,SRT,10050,0.0.0.0,connecting,0.0,06/01/26 10:06,lan,UDP,10000,multicast,ens34,238.77.24.62,0.000,disconnected,317.91,424.11
SRT-ABC-04-065-1,SRT-ABC-04,Broadcast,065_ABC04_LAN-TOOLBOX_POC_BORRAR,LAN-CHANNEL,multicast,ens34,239.77.16.61,UDP,8999,10.77.22.61,connected,13.281,06/01/26 10:06,TOOLBOX,UDP,8999,multicast,ens34,238.77.16.61,13.281,connected,317.91,424.11
SRT-ABC-04-065-2,SRT-ABC-04,Broadcast,065_ABC04_LAN-TOOLBOX_POC_BORRAR,LAN-CHANNEL,,,,,,,,,06/01/26 10:06,bbc-caller-test,SRT,14018,caller,ens33,189.28.24.97,0.0,disconnected,317.91,424.11
SRT-ABC-04-065-3,SRT-ABC-04,Broadcast,065_ABC04_LAN-TOOLBOX_POC_BORRAR,LAN-CHANNEL,,,,,,,,,06/01/26 10:06,bbc-test,SRT,14018,listener,ens33,0.0.0.0,0,disconnected,317.91,424.11
SRT-ABC-04-066-1,SRT-ABC-04,Broadcast,066_BBC_ABC-MUX-16-B,BBC-MUX-03,listener,ens33,0.0.0.0,SRT,14016,0.0.0.0,connecting,0.0,06/01/26 10:06,MUX-16-B,RTP,5090,multicast,ens34,239.77.24.16,0.000,disconnected,317.91,424.11
SRT-ABC-04-067-1,SRT-ABC-04,Broadcast,067_BBC_ABC-MUX-18-B,BBC-MUX-04,listener,ens33,0.0.0.0,SRT,14015,0.0.0.0,connecting,0.0,06/01/26 10:06,MUX-18-B,RTP,5090,multicast,ens34,239.77.24.18,0.000,disconnected,317.91,424.11
SRT-ABC-04-069-1,SRT-ABC-04,Broadcast,069_UNION-RADIO-EXITOS_ABC04_BK,CNUR-RCV,caller,ens33,201.218.180.206,SRT,20006,0.0.0.0,connected,0.410,06/01/26 10:06,CNUR-RCV,UDP,10000,multicast,ens34,238.77.24.69,0.409,connected,317.91,424.11
SRT-ABC-04-071-1,SRT-ABC-04,Broadcast,071_ABC04_AKAMAI-POC,DNEWS_BU,multicast,ens34,239.77.43.190,RTP,8000,10.77.54.71,disconnected,0.0,06/01/26 10:06,AKAMAI-LISTEN,SRT,6001,caller,ens33,172.233.26.67,0.0,disconnected,317.91,424.11
SRT-ABC-04-071-1,SRT-ABC-04,Broadcast,071_akamai_srt04_poc,akamai_return,caller,ens33,172.233.26.67,SRT,6002,0.0.0.0,connecting,0.0,06/01/26 10:06,lan20000,RTP,20000,multicast,ens34,238.77.24.71,0.0,disconnected,317.91,424.11
SRT-ABC-04-072-1,SRT-ABC-04,Broadcast,072_TLMX_BACKUP-ABC,TLMX-B,listener,ens33,0.0.0.0,SRT,10072,0.0.0.0,disconnected,0.0,06/01/26 10:06,
SRT-ABC-04-073-1,SRT-ABC-04,Broadcast,073_MUSICTOP_BACKUP-ABC,MUSICTOP,listener,ens33,0.0.0.0,SRT,10073,0.0.0.0,disconnected,0.0,06/01/26 10:06,
SRT-ABC-04-074-1,SRT-ABC-04,Broadcast,074_TIERRAMIATV_BACKUP-ABC,TIERRAMIATV,listener,ens33,0.0.0.0,SRT,10074,0.0.0.0,disconnected,0.0,06/01/26 10:06,
