Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-05-014-1,SRT-ABC-05,Broadcast,014__BBC_ABC-MUX-16-B,BBC-MUX-03,listener,eno1,0.0.0.0,SRT,14016,0.0.0.0,connecting,0.0,06/04/26 11:18,MUX-16-B,RTP,1000,multicast,eno2,238.77.25.14,0.0,disconnected,426.15,434.67
SRT-ABC-05-015-1,SRT-ABC-05,Broadcast,015_CarasTV_ABC05_TEST-P,CarasTV_P_ABC,caller,eno1,181.30.93.40,SRT,10015,0.0.0.0,connected,6.099,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.15,6.136,connected,426.15,434.67
SRT-ABC-05-016-1,SRT-ABC-05,Broadcast,016_CarasTV_ABC05_TEST-B,TEST_CarasTV_B,caller,eno1,190.104.216.240,SRT,10012,0.0.0.0,connected,6.113,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.16,6.140,connected,426.15,434.67
SRT-ABC-05-018-1,SRT-ABC-05,Broadcast,018_TELE12_DSPORTS_URUGUAY-ABC,DSportsUruguay,caller,eno1,179.27.83.187,SRT,10001,0.0.0.0,connecting,0.0,06/04/26 11:18,RCV,UDP,10000,multicast,eno2,238.77.25.18,0.000,disconnected,426.15,434.67
SRT-ABC-05-019-1,SRT-ABC-05,Broadcast,019_TEST_CarasTv_ P_Alternativo_ABC,CarasTv_ P_Alternativo_ABC,caller,eno1,181.45.254.21,SRT,10021,0.0.0.0,connecting,0.0,06/04/26 11:18,TEST_CarasTV_P_Alternativo_ABC,UDP,10000,multicast,eno2,238.77.25.19,0.000,disconnected,426.15,434.67
SRT-ABC-05-020-1,SRT-ABC-05,Broadcast,020_Telerama_ABC05_P,Telerama,caller,eno1,66.231.72.178,SRT,10000,0.0.0.0,connected,4.719,06/04/26 11:18,RCV-1059,UDP,10000,multicast,eno2,238.77.25.20,4.580,connected,426.15,434.67
SRT-ABC-05-021-1,SRT-ABC-05,Broadcast,021_LaTeleTuya-AAC-P_ABC,LaTeleTuya_P-VOS,caller,eno1,200.75.131.234,SRT,9011,0.0.0.0,disconnected,0.0,06/04/26 11:18,
SRT-ABC-05-022-1,SRT-ABC-05,Broadcast,022_CANAL3-ROSARIO_ABC05_,CANAL3ROSARIO,caller,eno1,200.123.111.154,SRT,10022,0.0.0.0,connected,2.831,06/04/26 11:18,RCV1325B,UDP,10000,multicast,eno2,238.77.25.22,2.801,connected,426.15,434.67
SRT-ABC-05-023-1,SRT-ABC-05,Broadcast,023_TATA_ABC05_TX33-MONITOR,TX33-MONITOR,caller,eno1,130.250.134.179,SRT,10002,0.0.0.0,connected,12.703,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.23,12.434,connected,426.15,434.67
SRT-ABC-05-024-1,SRT-ABC-05,Broadcast,024_ABC_DNEWS _Youtube,DNEWS Youtube,multicast,eno2,239.195.6.8,UDP,8000,10.77.6.8,connected,13.284,06/04/26 11:18,DNEWS,SRT,10024,caller,eno1,186.183.89.134,13.284,disconnected,426.15,434.67
